id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
091;Maipú;22;Chaco;2024;Dengue;7;De 15 a 19 años;4;2
112;San Justo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;11;19
002;COMUNA 2;02;CABA;2024;Dengue;11;De 45 a 65 años;9;3
084;Paraná;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;9;65
126;San Alberto;14;Córdoba;2024;Dengue;12;Mayores de 65 años;16;6
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;4;96
140;San Fernando;22;Chaco;2024;Dengue;10;De 35 a 44 años;8;108
126;San Martín;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;15;19
014;Formosa;34;Formosa;2024;Dengue;7;De 15 a 19 años;16;8
021;Colón;14;Córdoba;2024;Dengue;12;Mayores de 65 años;18;3
560;Moreno;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;50
042;General San Martín;14;Córdoba;2024;Dengue;6;De 10 a 14 años;13;94
658;Quilmes;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;93
021;Castellanos;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;10;27
042;General López;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;21;1
119;Río Segundo;14;Córdoba;2024;Dengue;8;De 20 a 24 años;14;73
063;La Capital;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;8;8
084;Libertador General San Martín;22;Chaco;2024;Dengue;7;De 15 a 19 años;4;3
112;San Justo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;10;7
021;Castellanos;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;11;55
091;Simoca;90;Tucumán;2024;Dengue;8;De 20 a 24 años;7;2
021;Godoy Cruz;50;Mendoza;2024;Dengue;6;De 10 a 14 años;14;9
084;Montecarlo;54;Misiones;2024;Dengue;9;De 25 a 34 años;16;1
252;Escobar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;16;25
014;El Carmen;38;Jujuy;2024;Dengue;9;De 25 a 34 años;12;67
014;El Carmen;38;Jujuy;2024;Dengue;11;De 45 a 65 años;20;17
084;Libertador General San Martín;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);3;2
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;11;De 45 a 65 años;4;10
638;Pilar;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;13;72
008;COMUNA 8;02;CABA;2024;Dengue;11;De 45 a 65 años;1;1
999;desconocido;02;CABA;2024;Dengue;10;De 35 a 44 años;14;13
084;Libertador General San Martín;22;Chaco;2024;Dengue;6;De 10 a 14 años;20;4
028;Chacabuco;22;Chaco;2024;Dengue;5;De 5 a 9 años;15;4
091;San Cristóbal;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;14;17
084;Capital;90;Tucumán;2024;Dengue;10;De 35 a 44 años;6;23
140;San Fernando;22;Chaco;2024;Dengue;9;De 25 a 34 años;17;40
434;Lanús;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;7;18
274;Florencio Varela;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;18;3
371;General San Martín;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;16;8
014;Cruz Alta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;19;4
105;Tafí Viejo;90;Tucumán;2024;Dengue;9;De 25 a 34 años;19;12
070;Monteros;90;Tucumán;2024;Dengue;4;De 2 a 4 años;13;5
112;Metán;66;Salta;2024;Dengue;9;De 25 a 34 años;6;8
266;Exaltación de la Cruz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;1
007;Belgrano;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;10;10
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;11;7
091;Simoca;90;Tucumán;2024;Dengue;9;De 25 a 34 años;8;6
063;Iguazú;54;Misiones;2024;Dengue;9;De 25 a 34 años;2;7
084;Paraná;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;7;27
105;San Jerónimo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;17;10
008;Colón;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;9;1
175;Tulumba;14;Córdoba;2024;Dengue;8;De 20 a 24 años;13;5
133;Vera;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;8;1
126;1º de Mayo;22;Chaco;2024;Dengue;7;De 15 a 19 años;16;1
315;General Juan Madariaga;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;13;1
049;La Cocha;90;Tucumán;2024;Dengue;5;De 5 a 9 años;13;11
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;20;4
161;Robles;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;1;1
161;Tapenagá;22;Chaco;2024;Dengue;8;De 20 a 24 años;7;2
042;Eldorado;54;Misiones;2024;Dengue;10;De 35 a 44 años;5;17
035;General Roca;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;12;3
028;Capital;66;Salta;2024;Dengue;11;De 45 a 65 años;21;6
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;9;11
091;Punilla;14;Córdoba;2024;Dengue;9;De 25 a 34 años;3;2
056;Leales;90;Tucumán;2024;Dengue;11;De 45 a 65 años;8;14
077;9 de Julio;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;6;10
168;Santo Tomé;18;Corrientes;2024;Dengue;8;De 20 a 24 años;18;6
042;Eldorado;54;Misiones;2024;Dengue;10;De 35 a 44 años;11;24
042;General López;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;10;5
035;Avellaneda;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;18;12
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;3
049;Capital;86;Santiago del Estero;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;8
133;San Cosme;18;Corrientes;2024;Dengue;11;De 45 a 65 años;8;3
035;Caucete;70;San Juan;2024;Dengue;10;De 35 a 44 años;12;1
638;Pilar;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;25;1
133;Rivadavia;66;Salta;2024;Dengue;5;De 5 a 9 años;20;2
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;2;2
077;9 de Julio;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;3;2
014;Cainguás;54;Misiones;2024;Dengue;4;De 2 a 4 años;18;1
021;Calingasta;70;San Juan;2024;Dengue;10;De 35 a 44 años;16;1
049;Famatina;46;La Rioja;2024;Dengue;9;De 25 a 34 años;17;1
028;Constitución;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;6;1
042;Feliciano;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;11;9
999;desconocido;99;desconocida;2024;Dengue;4;De 2 a 4 años;20;2
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;2
035;Patiño;34;Formosa;2024;Dengue;11;De 45 a 65 años;13;6
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;1;Neonato (hasta 28 dÍas);14;1
035;Concepción;54;Misiones;2024;Dengue;4;De 2 a 4 años;18;1
063;Lules;90;Tucumán;2024;Dengue;4;De 2 a 4 años;8;2
056;Copo;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;10;1
112;Valle Viejo;10;Catamarca;2024;Dengue;11;De 45 a 65 años;4;2
014;Alberdi;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;3;1
035;Avellaneda;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);9;1
021;Castellanos;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;9;7
028;Capital;66;Salta;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;4
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;6;13
056;Iriondo;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;14;8
007;COMUNA 7;02;CABA;2024;Dengue;9;De 25 a 34 años;10;15
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;9;20
028;Almirante Brown;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;18;2
364;General Rodríguez;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;28
168;Santo Tomé;18;Corrientes;2024;Dengue;4;De 2 a 4 años;15;2
063;La Capital;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;8;54
042;Palpalá;38;Jujuy;2024;Dengue;11;De 45 a 65 años;17;9
441;La Plata;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;1;1
028;Famaillá;90;Tucumán;2024;Dengue;9;De 25 a 34 años;11;27
042;Pilagás;34;Formosa;2024;Dengue;7;De 15 a 19 años;3;6
049;Capital;10;Catamarca;2024;Dengue;4;De 2 a 4 años;16;3
006;COMUNA 6;02;CABA;2024;Dengue;11;De 45 a 65 años;6;6
021;Cafayate;66;Salta;2024;Dengue;11;De 45 a 65 años;10;14
084;Rivadavia;70;San Juan;2024;Dengue;5;De 5 a 9 años;16;3
028;Almirante Brown;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;6;5
084;Paraná;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;19;9
063;San Pedro;38;Jujuy;2024;Dengue;5;De 5 a 9 años;11;3
686;Rojas;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;18;1
035;Banda;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;20;1
028;Capital;66;Salta;2024;Dengue;8;De 20 a 24 años;20;11
133;San Cosme;18;Corrientes;2024;Dengue;8;De 20 a 24 años;7;2
105;9 de Julio;22;Chaco;2024;Dengue;9;De 25 a 34 años;1;5
126;San Martín;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;13;10
042;Chicoana;66;Salta;2024;Dengue;11;De 45 a 65 años;16;3
036;12 de Octubre;22;Chaco;2024;Dengue;4;De 2 a 4 años;5;3
098;Uruguay;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;20;4
105;Independencia;46;La Rioja;2024;Dengue;8;De 20 a 24 años;21;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;7;De 15 a 19 años;8;2
105;San Javier;54;Misiones;2024;Dengue;10;De 35 a 44 años;17;1
056;General Donovan;22;Chaco;2024;Dengue;11;De 45 a 65 años;21;2
084;Capital;90;Tucumán;2024;Dengue;4;De 2 a 4 años;7;1
161;Tapenagá;22;Chaco;2024;Dengue;11;De 45 a 65 años;11;1
147;Santa María;14;Córdoba;2024;Dengue;9;De 25 a 34 años;17;18
007;COMUNA 7;02;CABA;2024;Dengue;10;De 35 a 44 años;6;4
091;Simoca;90;Tucumán;2024;Dengue;12;Mayores de 65 años;15;4
113;Villaguay;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;14;6
070;Maipú;50;Mendoza;2024;Dengue;9;De 25 a 34 años;17;3
084;Guasayán;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;11;3
112;Metán;66;Salta;2024;Dengue;4;De 2 a 4 años;15;12
412;José C. Paz;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;1;1
497;Luján;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;8;1
274;Florencio Varela;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;17;6
098;San Ignacio;54;Misiones;2024;Dengue;9;De 25 a 34 años;13;7
035;Patiño;34;Formosa;2024;Dengue;12;Mayores de 65 años;7;17
015;COMUNA 15;02;CABA;2024;Dengue;9;De 25 a 34 años;4;1
008;COMUNA 8;02;CABA;2024;Dengue;6;De 10 a 14 años;9;9
140;Rosario de la Frontera;66;Salta;2024;Dengue;10;De 35 a 44 años;19;2
112;O'Higgins;22;Chaco;2024;Dengue;11;De 45 a 65 años;19;1
042;Palpalá;38;Jujuy;2024;Dengue;7;De 15 a 19 años;14;7
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;16;1
568;Morón;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;20;1
021;Güer Aike;78;Santa Cruz;2024;Dengue;11;De 45 a 65 años;14;1
035;Patiño;34;Formosa;2024;Dengue;4;De 2 a 4 años;11;3
784;Suipacha;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;11;2
140;Rosario de la Frontera;66;Salta;2024;Dengue;5;De 5 a 9 años;12;3
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;10;De 35 a 44 años;9;1
049;General Manuel Belgrano;54;Misiones;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;1
063;Iguazú;54;Misiones;2024;Dengue;8;De 20 a 24 años;3;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;12;Mayores de 65 años;20;1
778;San Vicente;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;14;1
098;La Viña;66;Salta;2024;Dengue;9;De 25 a 34 años;14;1
056;General Donovan;22;Chaco;2024;Dengue;3;De 13 a 24 meses;4;1
077;Río Chico;90;Tucumán;2024;Dengue;4;De 2 a 4 años;10;4
028;Avellaneda;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;17;1
091;Maipú;22;Chaco;2024;Dengue;7;De 15 a 19 años;6;1
056;Copo;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;5;1
008;COMUNA 8;02;CABA;2024;Dengue;9;De 25 a 34 años;24;1
006;COMUNA 6;02;CABA;2024;Dengue;9;De 25 a 34 años;2;2
161;Robles;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;3;1
638;Pilar;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;6;2
021;Atamisqui;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;18;1
049;Gualeguay;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;18;1
119;San Lorenzo;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;7;1
119;San Lorenzo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;1;2
756;San Isidro;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;14;1
441;La Plata;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;21;1
112;San Pedro;54;Misiones;2024;Dengue;5;De 5 a 9 años;10;1
084;Montecarlo;54;Misiones;2024;Dengue;9;De 25 a 34 años;19;1
147;San Lorenzo;22;Chaco;2024;Dengue;5;De 5 a 9 años;3;2
007;Belgrano;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;18;1
007;Aluminé;58;Neuquén;2024;Dengue;9;De 25 a 34 años;13;1
014;Capital;46;La Rioja;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;6
035;General Pedernera;74;San Luis;2024;Dengue;6;De 10 a 14 años;12;15
007;COMUNA 7;02;CABA;2024;Dengue;7;De 15 a 19 años;9;9
056;Iriondo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;12;8
008;COMUNA 8;02;CABA;2024;Dengue;5;De 5 a 9 años;15;4
028;Capital;66;Salta;2024;Dengue;7;De 15 a 19 años;14;149
749;San Fernando;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;12;22
091;Simoca;90;Tucumán;2024;Dengue;9;De 25 a 34 años;7;3
756;San Isidro;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;32
999;desconocido;99;desconocida;2024;Dengue;1;Neonato (hasta 28 dÍas);15;2
245;Ensenada;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;18;1
084;Pomán;10;Catamarca;2024;Dengue;5;De 5 a 9 años;15;4
999;desconocido;99;desconocida;2024;Dengue;9;De 25 a 34 años;19;450
112;Metán;66;Salta;2024;Dengue;6;De 10 a 14 años;13;59
004;COMUNA 4;02;CABA;2024;Dengue;4;De 2 a 4 años;11;5
005;COMUNA 5;02;CABA;2024;Dengue;9;De 25 a 34 años;14;25
658;Quilmes;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;16;14
371;General San Martín;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;18;6
077;Pocho;14;Córdoba;2024;Dengue;8;De 20 a 24 años;13;3
056;Copo;86;Santiago del Estero;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);8;1
014;Capital;14;Córdoba;2024;Dengue;12;Mayores de 65 años;20;6
133;San Javier;14;Córdoba;2024;Dengue;5;De 5 a 9 años;14;32
028;Constitución;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;16;2
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;12;Mayores de 65 años;11;18
133;Rivadavia;66;Salta;2024;Dengue;5;De 5 a 9 años;15;1
001;COMUNA 1;02;CABA;2024;Dengue;5;De 5 a 9 años;9;36
119;Yerba Buena;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;18;1
021;Castellanos;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;10;1
014;Bermejo;22;Chaco;2024;Dengue;3;De 13 a 24 meses;20;1
063;Fray Mamerto Esquiú;10;Catamarca;2024;Dengue;10;De 35 a 44 años;18;1
126;San Alberto;14;Córdoba;2024;Dengue;6;De 10 a 14 años;10;2
455;Las Flores;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;1
119;San Lorenzo;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
007;Anta;66;Salta;2024;Dengue;7;De 15 a 19 años;4;2
007;Belgrano;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;10;1
028;Concepción;18;Corrientes;2024;Dengue;9;De 25 a 34 años;12;1
168;25 de Mayo;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);1;1
182;Coronel de Marina L. Rosales;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;15;2
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;8;De 20 a 24 años;17;1
014;El Carmen;38;Jujuy;2024;Dengue;4;De 2 a 4 años;11;1
133;San Javier;14;Córdoba;2024;Dengue;4;De 2 a 4 años;17;1
175;Colón;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
091;Jiménez;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;12;1
098;La Viña;66;Salta;2024;Dengue;7;De 15 a 19 años;11;1
466;Lezama;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;1
084;Presidente Roque Sáenz Peña;14;Córdoba;2024;Dengue;11;De 45 a 65 años;19;2
133;Rivadavia;66;Salta;2024;Dengue;8;De 20 a 24 años;16;1
126;1º de Mayo;22;Chaco;2024;Dengue;6;De 10 a 14 años;11;1
119;Paso de los Libres;18;Corrientes;2024;Dengue;7;De 15 a 19 años;21;1
140;Toay;42;La Pampa;2024;Dengue;9;De 25 a 34 años;2;1
098;Santa Lucía;70;San Juan;2024;Dengue;7;De 15 a 19 años;13;1
427;La Matanza;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;10;71
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;2;7
063;La Capital;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;15;77
021;Laishi;34;Formosa;2024;Dengue;6;De 10 a 14 años;6;1
861;Vicente López;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;19;4
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;7;9
063;Iguazú;54;Misiones;2024;Dengue;9;De 25 a 34 años;7;6
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;4;2
091;Punilla;14;Córdoba;2024;Dengue;9;De 25 a 34 años;12;76
001;COMUNA 1;02;CABA;2024;Dengue;6;De 10 a 14 años;8;57
084;Paraná;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;2;4
112;Trancas;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;1
427;La Matanza;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;235
140;Rosario de la Frontera;66;Salta;2024;Dengue;5;De 5 a 9 años;16;22
119;Yerba Buena;90;Tucumán;2024;Dengue;10;De 35 a 44 años;8;44
441;La Plata;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;2;1
168;Santo Tomé;18;Corrientes;2024;Dengue;9;De 25 a 34 años;12;21
021;Andalgalá;10;Catamarca;2024;Dengue;11;De 45 a 65 años;9;1
035;Avellaneda;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;13;56
638;Pilar;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;122
035;Banda;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;15;55
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;10;3
084;Rosario;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;12;302
049;Ischilín;14;Córdoba;2024;Dengue;9;De 25 a 34 años;14;51
105;Tafí Viejo;90;Tucumán;2024;Dengue;11;De 45 a 65 años;17;66
014;COMUNA 14;02;CABA;2024;Dengue;5;De 5 a 9 años;8;1
805;Tigre;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;28
112;Metán;66;Salta;2024;Dengue;8;De 20 a 24 años;11;54
161;Tapenagá;22;Chaco;2024;Dengue;9;De 25 a 34 años;4;7
105;Río Primero;14;Córdoba;2024;Dengue;7;De 15 a 19 años;14;38
560;Moreno;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;3;4
091;Punilla;14;Córdoba;2024;Dengue;11;De 45 a 65 años;13;105
042;General San Martín;14;Córdoba;2024;Dengue;10;De 35 a 44 años;17;15
056;Pirané;34;Formosa;2024;Dengue;11;De 45 a 65 años;1;20
007;Albardón;70;San Juan;2024;Dengue;9;De 25 a 34 años;17;5
014;Capital;14;Córdoba;2024;Dengue;5;De 5 a 9 años;9;88
091;Punilla;14;Córdoba;2024;Dengue;4;De 2 a 4 años;14;20
134;Cañuelas;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;4
084;Capital;90;Tucumán;2024;Dengue;8;De 20 a 24 años;10;61
084;Ituzaingó;18;Corrientes;2024;Dengue;7;De 15 a 19 años;10;1
175;Tulumba;14;Córdoba;2024;Dengue;5;De 5 a 9 años;19;2
525;Marcos Paz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;6
004;COMUNA 4;02;CABA;2024;Dengue;11;De 45 a 65 años;5;6
133;Pellegrini;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;9;1
028;Capital;66;Salta;2024;Dengue;8;De 20 a 24 años;17;16
412;José C. Paz;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;15;15
112;O'Higgins;22;Chaco;2024;Dengue;11;De 45 a 65 años;4;9
126;Orán;66;Salta;2024;Dengue;11;De 45 a 65 años;9;3
013;COMUNA 13;02;CABA;2024;Dengue;11;De 45 a 65 años;2;2
161;Robles;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;17;9
001;COMUNA 1;02;CABA;2024;Dengue;10;De 35 a 44 años;1;1
343;General Paz;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;2
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;15;24
091;Oberá;54;Misiones;2024;Dengue;6;De 10 a 14 años;16;5
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;14;21
021;Godoy Cruz;50;Mendoza;2024;Dengue;5;De 5 a 9 años;14;10
182;Unión;14;Córdoba;2024;Dengue;7;De 15 a 19 años;7;6
084;Ituzaingó;18;Corrientes;2024;Dengue;8;De 20 a 24 años;10;2
427;La Matanza;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;5;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;6;1
035;Concepción;54;Misiones;2024;Dengue;10;De 35 a 44 años;9;2
035;Garay;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;14;4
098;San Ignacio;54;Misiones;2024;Dengue;12;Mayores de 65 años;8;5
084;Paraná;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;13;2
035;Graneros;90;Tucumán;2024;Dengue;9;De 25 a 34 años;10;2
133;Vera;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;9;4
042;General San Martín;14;Córdoba;2024;Dengue;4;De 2 a 4 años;15;5
056;Pirané;34;Formosa;2024;Dengue;6;De 10 a 14 años;20;3
021;Capital;18;Corrientes;2024;Dengue;9;De 25 a 34 años;20;7
021;Godoy Cruz;50;Mendoza;2024;Dengue;9;De 25 a 34 años;11;11
063;Luján de Cuyo;50;Mendoza;2024;Dengue;10;De 35 a 44 años;11;3
112;O'Higgins;22;Chaco;2024;Dengue;5;De 5 a 9 años;4;1
014;Cruz Alta;90;Tucumán;2024;Dengue;11;De 45 a 65 años;24;3
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;24;1
008;COMUNA 8;02;CABA;2024;Dengue;12;Mayores de 65 años;13;8
119;Yerba Buena;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;1
007;Capital;50;Mendoza;2024;Dengue;6;De 10 a 14 años;10;1
042;Palpalá;38;Jujuy;2024;Dengue;6;De 10 a 14 años;19;3
147;Santa María;14;Córdoba;2024;Dengue;8;De 20 a 24 años;10;5
070;La Paz;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;13;3
056;Leales;90;Tucumán;2024;Dengue;6;De 10 a 14 años;12;6
105;Tinogasta;10;Catamarca;2024;Dengue;6;De 10 a 14 años;16;1
070;Maipú;50;Mendoza;2024;Dengue;8;De 20 a 24 años;10;1
007;Ayacucho;74;San Luis;2024;Dengue;10;De 35 a 44 años;16;4
007;Capital;50;Mendoza;2024;Dengue;10;De 35 a 44 años;17;4
035;Concepción;54;Misiones;2024;Dengue;11;De 45 a 65 años;18;1
063;General Güemes;22;Chaco;2024;Dengue;6;De 10 a 14 años;3;9
336;General Lavalle;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;1
098;Santa Rosa;10;Catamarca;2024;Dengue;7;De 15 a 19 años;15;12
063;Lules;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;1
999;desconocido;99;desconocida;2024;Dengue;8;De 20 a 24 años;23;1
245;Ensenada;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;15;2
063;Iguazú;54;Misiones;2024;Dengue;8;De 20 a 24 años;12;12
021;Coronel Pringles;74;San Luis;2024;Dengue;9;De 25 a 34 años;14;3
028;Capital;66;Salta;2024;Dengue;4;De 2 a 4 años;19;1
028;Avellaneda;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;12;3
007;Albardón;70;San Juan;2024;Dengue;8;De 20 a 24 años;11;1
056;Bahía Blanca;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;1
007;COMUNA 7;02;CABA;2024;Dengue;10;De 35 a 44 años;9;13
112;Monte Caseros;18;Corrientes;2024;Dengue;10;De 35 a 44 años;16;6
568;Morón;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;7;3
056;Pirané;34;Formosa;2024;Dengue;12;Mayores de 65 años;5;20
763;San Nicolás;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;11;1
364;General Rodríguez;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;9;2
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;8;11
013;COMUNA 13;02;CABA;2024;Dengue;5;De 5 a 9 años;10;3
497;Luján;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;16;1
756;San Isidro;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;9;17
063;Marcos Juárez;14;Córdoba;2024;Dengue;10;De 35 a 44 años;7;5
009;COMUNA 9;02;CABA;2024;Dengue;8;De 20 a 24 años;19;1
